IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Value,FactValueTranslationID,Language,DateModified,Entity,Code,Year,Schizophrenia (%),Bipolar disorder (%),Eating disorders (%),Anxiety disorders (%),Drug use disorders (%),Depression (%),Alcohol use disorders (%),"Suicide rate (deaths per 100,000 individuals)","Depressive disorder rates (number suffering per 100,000)"
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,Sudan,SDN,2016.0,0.17579,0.746978,0.144902,4.894983,1.402217,3.7815,0.64622,5.046376,3689.496521
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,Sudan,SDN,2016.0,3.296754,4.279401,39847000.0,,,,,5.046376,3689.496521
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,Sudan,SDN,2016.0,0.17579,0.746978,0.144902,4.894983,1.402217,3.7815,0.64622,5.046376,3689.496521
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,Sudan,SDN,2016.0,3.296754,4.279401,39847000.0,,,,,5.046376,3689.496521
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,Sudan,SDN,2016.0,0.17579,0.746978,0.144902,4.894983,1.402217,3.7815,0.64622,5.046376,3689.496521
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,Sudan,SDN,2016.0,3.296754,4.279401,39847000.0,,,,,5.046376,3689.496521
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,TON,Tonga,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,Tonga,TON,2016.0,0.235762,0.462574,0.125487,3.295908,0.761871,2.918119,1.136137,6.005841,2820.976442
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,TON,Tonga,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,Tonga,TON,2016.0,2.368353,3.433838,101000.0,,,,,6.005841,2820.976442
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,TON,Tonga,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,Tonga,TON,2016.0,0.235762,0.462574,0.125487,3.295908,0.761871,2.918119,1.136137,6.005841,2820.976442
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,TON,Tonga,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,Tonga,TON,2016.0,2.368353,3.433838,101000.0,,,,,6.005841,2820.976442
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,TON,Tonga,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,Tonga,TON,2016.0,0.235762,0.462574,0.125487,3.295908,0.761871,2.918119,1.136137,6.005841,2820.976442
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,TON,Tonga,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,Tonga,TON,2016.0,2.368353,3.433838,101000.0,,,,,6.005841,2820.976442
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,Tunisia,TUN,2016.0,0.197995,0.838567,0.199433,5.070049,1.696946,3.911391,0.652629,3.136992,3701.572726
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,Tunisia,TUN,2016.0,3.264939,4.523863,11304000.0,,,,,3.136992,3701.572726
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,Tunisia,TUN,2016.0,0.197995,0.838567,0.199433,5.070049,1.696946,3.911391,0.652629,3.136992,3701.572726
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,Tunisia,TUN,2016.0,3.264939,4.523863,11304000.0,,,,,3.136992,3701.572726
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,Tunisia,TUN,2016.0,0.197995,0.838567,0.199433,5.070049,1.696946,3.911391,0.652629,3.136992,3701.572726
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,Tunisia,TUN,2016.0,3.264939,4.523863,11304000.0,,,,,3.136992,3701.572726
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2016,True,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,Tuvalu,TUV,2016.0,,,11000.0,,,,,,
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2016,True,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,Tuvalu,TUV,2016.0,,,11000.0,,,,,,
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2016,True,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,Tuvalu,TUV,2016.0,,,11000.0,,,,,,
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,United Arab Emirates,ARE,2016.0,0.211336,0.805597,0.260497,4.250193,2.951503,2.868621,0.758189,5.113127,2721.717606
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,United Arab Emirates,ARE,2016.0,2.642667,3.535916,9361000.0,,,,,5.113127,2721.717606
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,United Arab Emirates,ARE,2016.0,0.211336,0.805597,0.260497,4.250193,2.951503,2.868621,0.758189,5.113127,2721.717606
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,United Arab Emirates,ARE,2016.0,2.642667,3.535916,9361000.0,,,,,5.113127,2721.717606
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,United Arab Emirates,ARE,2016.0,0.211336,0.805597,0.260497,4.250193,2.951503,2.868621,0.758189,5.113127,2721.717606
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,United Arab Emirates,ARE,2016.0,2.642667,3.535916,9361000.0,,,,,5.113127,2721.717606
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2016,True,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,Yemen,YEM,2016.0,0.172087,0.735593,0.135178,4.854853,1.410645,4.01595,0.635438,5.977991,3954.438679
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2016,True,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No data,827.0,EN,2018-09-04T04:00:00.000Z,Yemen,YEM,2016.0,3.274285,4.750924,27168000.0,,,,,5.977991,3954.438679
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2016,True,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,Yemen,YEM,2016.0,0.172087,0.735593,0.135178,4.854853,1.410645,4.01595,0.635438,5.977991,3954.438679
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2016,True,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No data,827.0,EN,2018-09-04T04:00:00.000Z,Yemen,YEM,2016.0,3.274285,4.750924,27168000.0,,,,,5.977991,3954.438679
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2016,True,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,Yemen,YEM,2016.0,0.172087,0.735593,0.135178,4.854853,1.410645,4.01595,0.635438,5.977991,3954.438679
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2016,True,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No data,827.0,EN,2018-09-04T04:00:00.000Z,Yemen,YEM,2016.0,3.274285,4.750924,27168000.0,,,,,5.977991,3954.438679
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ALB,Albania,Year,2016,True,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Albania,ALB,2016.0,0.200845,0.704335,0.172627,3.386891,0.515036,2.206507,1.845972,5.155579,2103.861099
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ALB,Albania,Year,2016,True,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Albania,ALB,2016.0,1.649198,2.743235,2886000.0,,,,,5.155579,2103.861099
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ALB,Albania,Year,2016,True,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Albania,ALB,2016.0,0.200845,0.704335,0.172627,3.386891,0.515036,2.206507,1.845972,5.155579,2103.861099
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ALB,Albania,Year,2016,True,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Albania,ALB,2016.0,1.649198,2.743235,2886000.0,,,,,5.155579,2103.861099
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ALB,Albania,Year,2016,True,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Albania,ALB,2016.0,0.200845,0.704335,0.172627,3.386891,0.515036,2.206507,1.845972,5.155579,2103.861099
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ALB,Albania,Year,2016,True,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Albania,ALB,2016.0,1.649198,2.743235,2886000.0,,,,,5.155579,2103.861099
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,DZA,Algeria,Year,2016,True,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Algeria,DZA,2016.0,0.197836,0.818315,0.212735,5.062233,1.714025,3.647817,0.665681,4.187815,3434.270011
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,DZA,Algeria,Year,2016,True,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Algeria,DZA,2016.0,2.958267,4.332726,40551000.0,,,,,4.187815,3434.270011
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,DZA,Algeria,Year,2016,True,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Algeria,DZA,2016.0,0.197836,0.818315,0.212735,5.062233,1.714025,3.647817,0.665681,4.187815,3434.270011
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,DZA,Algeria,Year,2016,True,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Algeria,DZA,2016.0,2.958267,4.332726,40551000.0,,,,,4.187815,3434.270011
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,DZA,Algeria,Year,2016,True,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Algeria,DZA,2016.0,0.197836,0.818315,0.212735,5.062233,1.714025,3.647817,0.665681,4.187815,3434.270011
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,DZA,Algeria,Year,2016,True,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Algeria,DZA,2016.0,2.958267,4.332726,40551000.0,,,,,4.187815,3434.270011
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ARM,Armenia,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Armenia,ARM,2016.0,0.196949,0.717166,0.166348,2.591219,0.499895,2.747315,1.974356,8.464024,2613.186502
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ARM,Armenia,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Armenia,ARM,2016.0,2.240537,3.154949,2936000.0,,,,,8.464024,2613.186502
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ARM,Armenia,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Armenia,ARM,2016.0,0.196949,0.717166,0.166348,2.591219,0.499895,2.747315,1.974356,8.464024,2613.186502
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ARM,Armenia,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Armenia,ARM,2016.0,2.240537,3.154949,2936000.0,,,,,8.464024,2613.186502
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ARM,Armenia,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Armenia,ARM,2016.0,0.196949,0.717166,0.166348,2.591219,0.499895,2.747315,1.974356,8.464024,2613.186502
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ARM,Armenia,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Armenia,ARM,2016.0,2.240537,3.154949,2936000.0,,,,,8.464024,2613.186502
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,BLR,Belarus,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Belarus,BLR,2016.0,0.197347,0.699546,0.209343,2.947224,0.782788,4.030471,5.38101,18.854179,3762.676622
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,BLR,Belarus,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Belarus,BLR,2016.0,3.248352,4.635653,9446000.0,,,,,18.854179,3762.676622
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,BLR,Belarus,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Belarus,BLR,2016.0,0.197347,0.699546,0.209343,2.947224,0.782788,4.030471,5.38101,18.854179,3762.676622
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,BLR,Belarus,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Belarus,BLR,2016.0,3.248352,4.635653,9446000.0,,,,,18.854179,3762.676622
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,BLR,Belarus,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Belarus,BLR,2016.0,0.197347,0.699546,0.209343,2.947224,0.782788,4.030471,5.38101,18.854179,3762.676622
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,BLR,Belarus,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Belarus,BLR,2016.0,3.248352,4.635653,9446000.0,,,,,18.854179,3762.676622
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,BDI,Burundi,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Burundi,BDI,2016.0,0.154068,0.612604,0.090019,3.579564,0.498925,3.720813,1.572661,12.673712,3647.046299
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,BDI,Burundi,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Burundi,BDI,2016.0,3.119818,4.327911,10488000.0,,,,,12.673712,3647.046299
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,CMR,Cameroon,Year,2016,True,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Cameroon,CMR,2016.0,0.170457,0.6279,0.133,2.90618,0.585861,3.748456,1.025916,14.262694,3681.070314
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,CMR,Cameroon,Year,2016,True,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Cameroon,CMR,2016.0,3.027089,4.444297,23927000.0,,,,,14.262694,3681.070314
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,CMR,Cameroon,Year,2016,True,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Cameroon,CMR,2016.0,0.170457,0.6279,0.133,2.90618,0.585861,3.748456,1.025916,14.262694,3681.070314
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,CMR,Cameroon,Year,2016,True,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Cameroon,CMR,2016.0,3.027089,4.444297,23927000.0,,,,,14.262694,3681.070314
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,CMR,Cameroon,Year,2016,True,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Cameroon,CMR,2016.0,0.170457,0.6279,0.133,2.90618,0.585861,3.748456,1.025916,14.262694,3681.070314
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,CMR,Cameroon,Year,2016,True,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Cameroon,CMR,2016.0,3.027089,4.444297,23927000.0,,,,,14.262694,3681.070314
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,CAN,Canada,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Canada,CAN,2016.0,0.315232,0.715789,0.475592,5.174359,2.248352,3.967491,1.612934,11.065493,3607.397383
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,CAN,Canada,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Canada,CAN,2016.0,2.961826,4.92307,36383000.0,,,,,11.065493,3607.397383
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,CAN,Canada,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Canada,CAN,2016.0,0.315232,0.715789,0.475592,5.174359,2.248352,3.967491,1.612934,11.065493,3607.397383
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,CAN,Canada,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Canada,CAN,2016.0,2.961826,4.92307,36383000.0,,,,,11.065493,3607.397383
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,CAN,Canada,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Canada,CAN,2016.0,0.315232,0.715789,0.475592,5.174359,2.248352,3.967491,1.612934,11.065493,3607.397383
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,CAN,Canada,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Canada,CAN,2016.0,2.961826,4.92307,36383000.0,,,,,11.065493,3607.397383
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,TCD,Chad,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Chad,TCD,2016.0,0.167757,0.626272,0.121372,2.884071,0.45368,3.890874,0.943932,11.057165,3846.277759
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,TCD,Chad,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,Yes,364.0,EN,2018-09-03T04:00:00.000Z,Chad,TCD,2016.0,3.076815,4.721885,14562000.0,,,,,11.057165,3846.277759
